Genome project	Gene stable ID	Transcript stable ID	Human gene stable ID	Gene name
caenorhabditis_elegans_prjna13758	WBGene00000123	F36A4.7.1		ama-1
caenorhabditis_elegans_prjna13758	WBGene00000123	F36A4.7.2		ama-1
caenorhabditis_elegans_prjna13758	WBGene00000145	F35G12.9.1		apc-11
caenorhabditis_elegans_prjna13758	WBGene00000145	F35G12.9.2		apc-11
caenorhabditis_elegans_prjna13758	WBGene00000146	F46F3.4a.1	ENSG00000143514	ape-1
caenorhabditis_elegans_prjna13758	WBGene00000146	F46F3.4a.1	ENSG00000104881	ape-1
caenorhabditis_elegans_prjna13758	WBGene00000146	F46F3.4a.1	ENSG00000088808	ape-1
caenorhabditis_elegans_prjna13758	WBGene00000146	F46F3.4b.1	ENSG00000143514	ape-1
caenorhabditis_elegans_prjna13758	WBGene00000146	F46F3.4b.1	ENSG00000104881	ape-1
caenorhabditis_elegans_prjna13758	WBGene00000146	F46F3.4b.1	ENSG00000088808	ape-1
caenorhabditis_elegans_prjna13758	WBGene00000146	F46F3.4c.1	ENSG00000143514	ape-1
caenorhabditis_elegans_prjna13758	WBGene00000146	F46F3.4c.1	ENSG00000104881	ape-1
caenorhabditis_elegans_prjna13758	WBGene00000146	F46F3.4c.1	ENSG00000088808	ape-1
caenorhabditis_elegans_prjna13758	WBGene00000146	F46F3.4d.1	ENSG00000143514	ape-1
caenorhabditis_elegans_prjna13758	WBGene00000146	F46F3.4d.1	ENSG00000104881	ape-1
caenorhabditis_elegans_prjna13758	WBGene00000146	F46F3.4d.1	ENSG00000088808	ape-1
caenorhabditis_elegans_prjna13758	WBGene00000147	VF36H2L.1.1	ENSG00000138613	aph-1
caenorhabditis_elegans_prjna13758	WBGene00000147	VF36H2L.1.1	ENSG00000117362	aph-1
caenorhabditis_elegans_prjna13758	WBGene00000148	ZC434.6a.1	ENSG00000162736	aph-2
caenorhabditis_elegans_prjna13758	WBGene00000148	ZC434.6b.1	ENSG00000162736	aph-2
caenorhabditis_elegans_prjna13758	WBGene00000156	K04G2.8a.1	ENSG00000134982	apr-1
caenorhabditis_elegans_prjna13758	WBGene00000156	K04G2.8a.1	ENSG00000258864	apr-1
caenorhabditis_elegans_prjna13758	WBGene00000156	K04G2.8a.1	ENSG00000115266	apr-1
caenorhabditis_elegans_prjna13758	WBGene00000156	K04G2.8b.1	ENSG00000134982	apr-1
caenorhabditis_elegans_prjna13758	WBGene00000156	K04G2.8b.1	ENSG00000258864	apr-1
caenorhabditis_elegans_prjna13758	WBGene00000156	K04G2.8b.1	ENSG00000115266	apr-1
caenorhabditis_elegans_prjna13758	WBGene00000156	K04G2.8c.1	ENSG00000134982	apr-1
caenorhabditis_elegans_prjna13758	WBGene00000156	K04G2.8c.1	ENSG00000258864	apr-1
caenorhabditis_elegans_prjna13758	WBGene00000156	K04G2.8c.1	ENSG00000115266	apr-1
caenorhabditis_elegans_prjna13758	WBGene00000168	K08D9.3a.1		apx-1
caenorhabditis_elegans_prjna13758	WBGene00000182	B0336.2.1	ENSG00000272822	arf-1.2
caenorhabditis_elegans_prjna13758	WBGene00000182	B0336.2.2	ENSG00000272822	arf-1.2
caenorhabditis_elegans_prjna13758	WBGene00000182	B0336.2.3	ENSG00000272822	arf-1.2
caenorhabditis_elegans_prjna13758	WBGene00000184	Y116A8C.12.1	ENSG00000165527	arf-6
caenorhabditis_elegans_prjna13758	WBGene00000186	C01C7.1a.1		ark-1
caenorhabditis_elegans_prjna13758	WBGene00000186	C01C7.1b.1		ark-1
caenorhabditis_elegans_prjna13758	WBGene00000190	F45E4.1.1		arf-1.1
caenorhabditis_elegans_prjna13758	WBGene00000192	Y57G11C.13.1	ENSG00000143862	arl-8
caenorhabditis_elegans_prjna13758	WBGene00000192	Y57G11C.13.1	ENSG00000134108	arl-8
caenorhabditis_elegans_prjna13758	WBGene00000195	F53H8.2.1	ENSG00000141480	arr-1
caenorhabditis_elegans_prjna13758	WBGene00000195	F53H8.2.1	ENSG00000120500	arr-1
caenorhabditis_elegans_prjna13758	WBGene00000195	F53H8.2.1	ENSG00000137486	arr-1
caenorhabditis_elegans_prjna13758	WBGene00000195	F53H8.2.1	ENSG00000130561	arr-1
caenorhabditis_elegans_prjna13758	WBGene00000199	Y71F9AL.16.1	ENSG00000115091	arx-1
caenorhabditis_elegans_prjna13758	WBGene00000199	Y71F9AL.16.1	ENSG00000133627	arx-1
caenorhabditis_elegans_prjna13758	WBGene00000199	Y71F9AL.16.1	ENSG00000106526	arx-1
caenorhabditis_elegans_prjna13758	WBGene00000200	K07C5.1.1	ENSG00000138071	arx-2
caenorhabditis_elegans_prjna13758	WBGene00000201	Y79H2A.6.1	ENSG00000284292	arx-3
caenorhabditis_elegans_prjna13758	WBGene00000201	Y79H2A.6.1	ENSG00000130429	arx-3
caenorhabditis_elegans_prjna13758	WBGene00000201	Y79H2A.6.1	ENSG00000241685	arx-3
caenorhabditis_elegans_prjna13758	WBGene00000202	Y6D11A.1.1		exos-4.2
caenorhabditis_elegans_prjna13758	WBGene00000203	Y37D8A.1.1	ENSG00000111229	arx-5
caenorhabditis_elegans_prjna13758	WBGene00000204	C35D10.16.1	ENSG00000241553	arx-6
caenorhabditis_elegans_prjna13758	WBGene00000205	M01B12.3.1	ENSG00000162704	arx-7
caenorhabditis_elegans_prjna13758	WBGene00000205	M01B12.3.1	ENSG00000136950	arx-7
caenorhabditis_elegans_prjna13758	WBGene00000208	Y53F4B.15.1	ENSG00000103671	trip-4
caenorhabditis_elegans_prjna13758	WBGene00000220	K08F8.2.1		atf-2
caenorhabditis_elegans_prjna13758	WBGene00000221	T04C10.4.1		atf-5
caenorhabditis_elegans_prjna13758	WBGene00000221	T04C10.4.2		atf-5
caenorhabditis_elegans_prjna13758	WBGene00000222	F45E6.2.1		atf-6
caenorhabditis_elegans_prjna13758	WBGene00000223	C07G2.2a.1		atf-7
caenorhabditis_elegans_prjna13758	WBGene00000223	C07G2.2b.1		atf-7
caenorhabditis_elegans_prjna13758	WBGene00000223	C07G2.2c.1		atf-7
caenorhabditis_elegans_prjna13758	WBGene00000223	C07G2.2c.2		atf-7
caenorhabditis_elegans_prjna13758	WBGene00000223	C07G2.2d.1		atf-7
caenorhabditis_elegans_prjna13758	WBGene00000226	T06E4.3a.1		atl-1
caenorhabditis_elegans_prjna13758	WBGene00000226	T06E4.3b.1		atl-1
caenorhabditis_elegans_prjna13758	WBGene00000226	T06E4.3b.2		atl-1
caenorhabditis_elegans_prjna13758	WBGene00000227	Y48G1BL.2a.1		atm-1
caenorhabditis_elegans_prjna13758	WBGene00000227	Y48G1BL.2b.1		atm-1
caenorhabditis_elegans_prjna13758	WBGene00000229	C34E10.6.1	ENSG00000110955	atp-2
caenorhabditis_elegans_prjna13758	WBGene00000229	C34E10.6.2	ENSG00000110955	atp-2
caenorhabditis_elegans_prjna13758	WBGene00000229	C34E10.6.3	ENSG00000110955	atp-2
caenorhabditis_elegans_prjna13758	WBGene00000231	D2045.1a.1	ENSG00000168488	atx-2
caenorhabditis_elegans_prjna13758	WBGene00000231	D2045.1a.1	ENSG00000204842	atx-2
caenorhabditis_elegans_prjna13758	WBGene00000231	D2045.1b.1	ENSG00000168488	atx-2
caenorhabditis_elegans_prjna13758	WBGene00000231	D2045.1b.1	ENSG00000204842	atx-2
caenorhabditis_elegans_prjna13758	WBGene00000231	D2045.1c.1	ENSG00000168488	atx-2
caenorhabditis_elegans_prjna13758	WBGene00000231	D2045.1c.1	ENSG00000204842	atx-2
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12a.1	ENSG00000145451	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12a.1	ENSG00000188828	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12a.1	ENSG00000101958	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12a.1	ENSG00000109738	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12a.1	ENSG00000145888	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12a.2	ENSG00000145451	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12a.2	ENSG00000188828	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12a.2	ENSG00000101958	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12a.2	ENSG00000109738	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12a.2	ENSG00000145888	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12b.1	ENSG00000145451	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12b.1	ENSG00000188828	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12b.1	ENSG00000101958	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12b.1	ENSG00000109738	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12b.1	ENSG00000145888	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12c.1	ENSG00000145451	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12c.1	ENSG00000188828	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12c.1	ENSG00000101958	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12c.1	ENSG00000109738	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000232	B0207.12c.1	ENSG00000145888	avr-14
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1a.1	ENSG00000145451	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1a.1	ENSG00000188828	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1a.1	ENSG00000101958	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1a.1	ENSG00000109738	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1a.1	ENSG00000145888	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1b.1	ENSG00000145451	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1b.1	ENSG00000188828	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1b.1	ENSG00000101958	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1b.1	ENSG00000109738	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1b.1	ENSG00000145888	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1b.2	ENSG00000145451	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1b.2	ENSG00000188828	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1b.2	ENSG00000101958	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1b.2	ENSG00000109738	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1b.2	ENSG00000145888	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1c.1	ENSG00000145451	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1c.1	ENSG00000188828	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1c.1	ENSG00000101958	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1c.1	ENSG00000109738	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000233	R11G10.1c.1	ENSG00000145888	avr-15
caenorhabditis_elegans_prjna13758	WBGene00000238	C54D1.6.1	ENSG00000168036	bar-1
caenorhabditis_elegans_prjna13758	WBGene00000238	C54D1.6.1	ENSG00000173801	bar-1
caenorhabditis_elegans_prjna13758	WBGene00000244	T25F10.5.1	ENSG00000165533	bbs-8
caenorhabditis_elegans_prjna13758	WBGene00000247	T19E7.3a.1	ENSG00000126581	bec-1
caenorhabditis_elegans_prjna13758	WBGene00000247	T19E7.3a.1	ENSG00000196289	bec-1
caenorhabditis_elegans_prjna13758	WBGene00000247	T19E7.3b.1	ENSG00000126581	bec-1
caenorhabditis_elegans_prjna13758	WBGene00000247	T19E7.3b.1	ENSG00000196289	bec-1
caenorhabditis_elegans_prjna13758	WBGene00000249	T27F2.3.1		bir-1
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4a.1		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4a.2		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4b.1		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4b.2		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4c.1		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4c.2		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4d.1		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4d.2		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4e.1		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4e.2		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4f.1		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4f.2		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4g.1		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4g.2		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4h.1		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4h.2		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4i.1		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4i.2		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4j.1		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000254	K04F10.4j.2		bli-4
caenorhabditis_elegans_prjna13758	WBGene00000255	F45G2.5.1		bli-5
caenorhabditis_elegans_prjna13758	WBGene00000257	F23B12.8b.1	ENSG00000138160	bmk-1
caenorhabditis_elegans_prjna13758	WBGene00000257	F23B12.8b.2	ENSG00000138160	bmk-1
caenorhabditis_elegans_prjna13758	WBGene00000262	F54B11.6.1	ENSG00000015171	bra-1
caenorhabditis_elegans_prjna13758	WBGene00000264	C36A4.8a.1		brc-1
caenorhabditis_elegans_prjna13758	WBGene00000264	C36A4.8b.1		brc-1
caenorhabditis_elegans_prjna13758	WBGene00000266	C53B4.7a.1	ENSG00000112699	bre-1
caenorhabditis_elegans_prjna13758	WBGene00000266	C53B4.7a.2	ENSG00000112699	bre-1
caenorhabditis_elegans_prjna13758	WBGene00000266	C53B4.7b.1	ENSG00000112699	bre-1
caenorhabditis_elegans_prjna13758	WBGene00000266	C53B4.7c.1	ENSG00000112699	bre-1
caenorhabditis_elegans_prjna13758	WBGene00000266	C53B4.7c.2	ENSG00000112699	bre-1
caenorhabditis_elegans_prjna13758	WBGene00000266	C53B4.7d.1	ENSG00000112699	bre-1
caenorhabditis_elegans_prjna13758	WBGene00000266	C53B4.7e.1	ENSG00000112699	bre-1
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7a.1	ENSG00000118276	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7a.1	ENSG00000121578	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7a.1	ENSG00000086062	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7a.1	ENSG00000117411	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7a.1	ENSG00000158850	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7a.1	ENSG00000158470	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7a.2	ENSG00000118276	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7a.2	ENSG00000121578	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7a.2	ENSG00000086062	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7a.2	ENSG00000117411	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7a.2	ENSG00000158850	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7a.2	ENSG00000158470	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7b.1	ENSG00000118276	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7b.1	ENSG00000121578	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7b.1	ENSG00000086062	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7b.1	ENSG00000117411	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7b.1	ENSG00000158850	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7b.1	ENSG00000158470	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7b.2	ENSG00000118276	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7b.2	ENSG00000121578	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7b.2	ENSG00000086062	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7b.2	ENSG00000117411	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7b.2	ENSG00000158850	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000269	Y73E7A.7b.2	ENSG00000158470	bre-4
caenorhabditis_elegans_prjna13758	WBGene00000270	T12G3.8a.1	ENSG00000183778	bre-5
caenorhabditis_elegans_prjna13758	WBGene00000270	T12G3.8a.1	ENSG00000169255	bre-5
caenorhabditis_elegans_prjna13758	WBGene00000270	T12G3.8a.1	ENSG00000172318	bre-5
caenorhabditis_elegans_prjna13758	WBGene00000270	T12G3.8a.1	ENSG00000162630	bre-5
caenorhabditis_elegans_prjna13758	WBGene00000270	T12G3.8b.1	ENSG00000183778	bre-5
caenorhabditis_elegans_prjna13758	WBGene00000270	T12G3.8b.1	ENSG00000169255	bre-5
caenorhabditis_elegans_prjna13758	WBGene00000270	T12G3.8b.1	ENSG00000172318	bre-5
caenorhabditis_elegans_prjna13758	WBGene00000270	T12G3.8b.1	ENSG00000162630	bre-5
caenorhabditis_elegans_prjna13758	WBGene00000271	F45E12.2a.1	ENSG00000185024	brf-1
caenorhabditis_elegans_prjna13758	WBGene00000271	F45E12.2b.1	ENSG00000185024	brf-1
caenorhabditis_elegans_prjna13758	WBGene00000272	F56A3.5.1		bro-1
caenorhabditis_elegans_prjna13758	WBGene00000275	R06C7.8.1	ENSG00000169679	bub-1
caenorhabditis_elegans_prjna13758	WBGene00000277	C23H4.1.1	ENSG00000107281	cab-1
caenorhabditis_elegans_prjna13758	WBGene00000277	C23H4.1.2	ENSG00000107281	cab-1
caenorhabditis_elegans_prjna13758	WBGene00000277	C23H4.1.3	ENSG00000107281	cab-1
caenorhabditis_elegans_prjna13758	WBGene00000277	C23H4.1.4	ENSG00000107281	cab-1
caenorhabditis_elegans_prjna13758	WBGene00000285	C13C12.1a.1		cal-1
caenorhabditis_elegans_prjna13758	WBGene00000286	C18E9.1.1		cal-2
caenorhabditis_elegans_prjna13758	WBGene00000287	M02B7.6a.1		cal-3
caenorhabditis_elegans_prjna13758	WBGene00000287	M02B7.6b.1		cal-3
caenorhabditis_elegans_prjna13758	WBGene00000288	T07G12.1a.1		cal-4
caenorhabditis_elegans_prjna13758	WBGene00000288	T07G12.1b.1		cal-4
caenorhabditis_elegans_prjna13758	WBGene00000288	T07G12.1c.1		cal-4
caenorhabditis_elegans_prjna13758	WBGene00000289	C01G6.8a.1	ENSG00000185483	cam-1
caenorhabditis_elegans_prjna13758	WBGene00000289	C01G6.8a.1	ENSG00000169071	cam-1
caenorhabditis_elegans_prjna13758	WBGene00000289	C01G6.8b.1	ENSG00000185483	cam-1
caenorhabditis_elegans_prjna13758	WBGene00000289	C01G6.8b.1	ENSG00000169071	cam-1
caenorhabditis_elegans_prjna13758	WBGene00000289	C01G6.8c.1	ENSG00000185483	cam-1
caenorhabditis_elegans_prjna13758	WBGene00000289	C01G6.8c.1	ENSG00000169071	cam-1
caenorhabditis_elegans_prjna13758	WBGene00000292	D2024.6.1	ENSG00000116489	cap-1
caenorhabditis_elegans_prjna13758	WBGene00000292	D2024.6.1	ENSG00000198898	cap-1
caenorhabditis_elegans_prjna13758	WBGene00000292	D2024.6.2	ENSG00000116489	cap-1
caenorhabditis_elegans_prjna13758	WBGene00000292	D2024.6.2	ENSG00000198898	cap-1
caenorhabditis_elegans_prjna13758	WBGene00000293	M106.5.1	ENSG00000077549	cap-2
caenorhabditis_elegans_prjna13758	WBGene00000296	B0432.5c.1	ENSG00000180176	cat-2
caenorhabditis_elegans_prjna13758	WBGene00000301	T13F2.8a.1	ENSG00000105971	cav-1
caenorhabditis_elegans_prjna13758	WBGene00000301	T13F2.8b.1	ENSG00000105971	cav-1
caenorhabditis_elegans_prjna13758	WBGene00000302	C56A3.7a.1	ENSG00000105971	cav-2
caenorhabditis_elegans_prjna13758	WBGene00000302	C56A3.7b.1	ENSG00000105971	cav-2
caenorhabditis_elegans_prjna13758	WBGene00000302	C56A3.7c.1	ENSG00000105971	cav-2
caenorhabditis_elegans_prjna13758	WBGene00000302	C56A3.7d.1	ENSG00000105971	cav-2
caenorhabditis_elegans_prjna13758	WBGene00000366	R10E11.1a.1	ENSG00000100393	cbp-1
caenorhabditis_elegans_prjna13758	WBGene00000366	R10E11.1a.1	ENSG00000005339	cbp-1
caenorhabditis_elegans_prjna13758	WBGene00000366	R10E11.1b.1	ENSG00000100393	cbp-1
caenorhabditis_elegans_prjna13758	WBGene00000366	R10E11.1b.1	ENSG00000005339	cbp-1
caenorhabditis_elegans_prjna13758	WBGene00000366	R10E11.1c.1	ENSG00000100393	cbp-1
caenorhabditis_elegans_prjna13758	WBGene00000366	R10E11.1c.1	ENSG00000005339	cbp-1
caenorhabditis_elegans_prjna13758	WBGene00000366	R10E11.1c.2	ENSG00000100393	cbp-1
caenorhabditis_elegans_prjna13758	WBGene00000366	R10E11.1c.2	ENSG00000005339	cbp-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5a.1	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5a.1	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5a.1	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5a.2	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5a.2	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5a.2	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5a.3	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5a.3	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5a.3	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5c.1	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5c.1	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5c.1	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5c.2	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5c.2	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5c.2	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5c.3	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5c.3	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5c.3	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5d.1	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5d.1	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5d.1	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5d.2	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5d.2	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5d.2	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5d.3	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5d.3	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5d.3	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5e.1	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5e.1	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5e.1	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5e.2	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5e.2	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5e.2	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5e.3	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5e.3	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5e.3	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5g.1	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5g.1	ENSG00000100346	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5g.1	ENSG00000006283	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5g.2	ENSG00000196557	cca-1
caenorhabditis_elegans_prjna13758	WBGene00000367	C54D2.5g.2	ENSG00000100346	cca-1
